FIPS,Rating,CountyName
01001,3.37044025157233,Autauga County
01003,3.869,Baldwin County
01005,3.44012345679012,Barbour County
01007,3.767,Bibb County
01009,3.943,Blount County
01011,3.5535,Bullock County
01013,3.34518828451883,Butler County
01015,3.5725,Calhoun County
01017,3.568,Chambers County
01019,3.7025,Cherokee County
01021,3.8225,Chilton County
01023,3.31627906976744,Choctaw County
01025,3.69545454545455,Clarke County
01027,3.538,Clay County
01029,3.702,Cleburne County
01031,3.49222797927461,Coffee County
01033,3.5905383360522,Colbert County
01035,3.36585365853659,Conecuh County
01037,3.7945,Coosa County
01039,3.46382189239332,Covington County
01041,3.37771739130435,Crenshaw County
01043,3.8475,Cullman County
01045,3.51803278688525,Dale County
01047,3.25913621262458,Dallas County
01049,3.897,DeKalb County
01051,3.35309278350515,Elmore County
01053,3.465,Escambia County
01055,3.748,Etowah County
01057,3.52749140893471,Fayette County
01059,3.54867256637168,Franklin County
01061,3.50858652575958,Geneva County
01063,3.38131313131313,Greene County
01065,3.41520467836257,Hale County
01067,3.53084415584416,Henry County
01069,3.53929121725732,Houston County
01071,3.8785,Jackson County
01073,3.871,Jefferson County
01075,3.4698275862069,Lamar County
01077,3.50356633380884,Lauderdale County
01079,3.667,Lawrence County
01081,3.4955,Lee County
01083,3.6635,Limestone County
01085,3.34244604316547,Lowndes County
01087,3.595,Macon County
01089,3.6825,Madison County
01091,3.44186046511628,Marengo County
01093,3.63966480446927,Marion County
01095,3.714,Marshall County
01097,3.879,Mobile County
01099,3.5406976744186,Monroe County
01101,3.33885209713024,Montgomery County
01103,3.668,Morgan County
01105,3.44818181818182,Perry County
01107,3.47208931419458,Pickens County
01109,3.39928425357873,Pike County
01111,3.6455,Randolph County
01113,3.423,Russell County
01115,3.819,St. Clair County
01117,3.8,Shelby County
01119,3.36776859504132,Sumter County
01121,3.829,Talladega County
01123,3.6695,Tallapoosa County
01125,3.737,Tuscaloosa County
01127,3.889,Walker County
01129,3.40289855072464,Washington County
01131,3.36024844720497,Wilcox County
01133,3.7785,Winston County
02013,3.5,Aleutians East Borough[4]
02016,4.05555555555556,Aleutians West Census Area[5]
02020,3.45454545454545,Anchorage, Municipality of[6]
02050,3.38888888888889,Bethel Census Area[5]
02060,3.0625,Bristol Bay Borough[4]
02068,4.1,Denali Borough[4]
02090,3.47272727272727,Fairbanks North Star Borough[4]
02100,3.83333333333333,Haines Borough[4]
02105,3.55670103092783,Hoonah–Angoon Census Area[5]
02110,3.53932584269663,Juneau, City and Borough of[7]
02122,3.52272727272727,Kenai Peninsula Borough[4]
02130,3.61538461538462,Ketchikan Gateway Borough[4]
02150,3.46666666666667,Kodiak Island Borough[4]
02170,3.325,Matanuska-Susitna Borough[4]
02180,3.5625,Nome Census Area[5]
02188,4.83333333333333,Northwest Arctic Borough[4]
02195,4.2,Petersburg Borough[4]
02198,3.83333333333333,Prince of Wales – Hyder Census Area[5]
02220,3.54545454545455,Sitka, City and Borough of[8]
02230,3.76086956521739,Skagway, Municipality of[4]
02240,3.47247706422018,Southeast Fairbanks Census Area[5]
02261,3.1,Valdez–Cordova Census Area[5]
02275,3.88888888888889,Wrangell, City and Borough of[4]
04001,3.26666666666667,Apache County
04003,3.47892720306513,Cochise County
04005,3.36021505376344,Coconino County
04007,3.52803738317757,Gila County
04009,3.34,Graham County
04011,3.42241379310345,Greenlee County
04012,3.50198412698413,La Paz County
04013,4.1905,Maricopa County
04015,3.32914572864322,Mohave County
04017,3.44262295081967,Navajo County
04019,3.7675,Pima County
04021,4.086,Pinal County
04023,3.761,Santa Cruz County
04025,3.5958485958486,Yavapai County
04027,3.4910071942446,Yuma County
05001,3.68421052631579,Arkansas County
05003,3.57065217391304,Ashley County
05005,3.59038461538462,Baxter County
05007,3.6535,Benton County
05009,3.593808630394,Boone County
05011,3.53370786516854,Bradley County
05013,3.50248756218905,Calhoun County
05015,3.6695,Carroll County
05017,3.74774774774775,Chicot County
05019,3.59312839059674,Clark County
05021,3.47535934291581,Clay County
05023,3.45478374836173,Cleburne County
05025,3.61204013377926,Cleveland County
05027,3.42721893491124,Columbia County
05029,3.648,Conway County
05031,3.42276422764228,Craighead County
05033,3.50413650465357,Crawford County
05035,3.874,Crittenden County
05037,3.43970189701897,Cross County
05039,3.56645056726094,Dallas County
05041,3.68838028169014,Desha County
05043,3.59933774834437,Drew County
05045,3.6405,Faulkner County
05047,3.5325,Franklin County
05049,3.575,Fulton County
05051,3.53262032085562,Garland County
05053,3.665,Grant County
05055,3.49771689497717,Greene County
05057,3.52533333333333,Hempstead County
05059,3.6615,Hot Spring County
05061,3.49649122807018,Howard County
05063,3.58997050147493,Independence County
05065,3.53977272727273,Izard County
05067,3.51808510638298,Jackson County
05069,3.556,Jefferson County
05071,3.55115961800819,Johnson County
05073,3.44397463002114,Lafayette County
05075,3.54223433242507,Lawrence County
05077,3.50352112676056,Lee County
05079,3.70175438596491,Lincoln County
05081,3.41471962616822,Little River County
05083,3.46862745098039,Logan County
05085,3.64,Lonoke County
05087,3.7735,Madison County
05089,3.53733031674208,Marion County
05091,3.48626373626374,Miller County
05093,3.33263157894737,Mississippi County
05095,3.60108303249097,Monroe County
05097,3.624,Montgomery County
05099,3.52604166666667,Nevada County
05101,3.63350785340314,Newton County
05103,3.54611650485437,Ouachita County
05105,3.7455,Perry County
05107,3.65062761506276,Phillips County
05109,3.62117346938776,Pike County
05111,3.734,Poinsett County
05113,3.55325443786982,Polk County
05115,3.46861626248217,Pope County
05117,3.5455,Prairie County
05119,3.738,Pulaski County
